STORM ID,LAT,LON,DIST2LAND,STORM SPEED,USA SSHS,DIR_SIN,DIR_COS,MONTH_SIN,MONTH_COS,HOUR_SIN,HOUR_COS,DOY_SIN,DOY_COS,ISO TIME
2025162N15114,15.7,114.2,524,11,-1,-0.342020143,0.939692621,1.22e-16,-1.0,-0.707106781,0.707106781,0.368762931,-0.92952348,6/10/2025 21:00
2025162N15114,16.2,113.9,463,13,-1,-0.766044443,0.64278761,1.22e-16,-1.0,0.0,1.0,0.352752087,-0.935716819,6/11/2025 0:00
2025162N15114,16.5,113.2,384,15,-1,-0.939692621,0.342020143,1.22e-16,-1.0,0.707106781,0.707106781,0.352752087,-0.935716819,6/11/2025 3:00
2025162N15114,16.7,112.4,308,13,-1,-0.996194698,0.087155743,1.22e-16,-1.0,1.0,6.12e-17,0.352752087,-0.935716819,6/11/2025 6:00
2025162N15114,16.7,111.9,274,9,-1,-0.965925826,-0.258819045,1.22e-16,-1.0,0.707106781,-0.707106781,0.352752087,-0.935716819,6/11/2025 9:00
2025162N15114,16.5,111.5,265,7,-1,-0.906307787,-0.422618262,1.22e-16,-1.0,1.22e-16,-1.0,0.352752087,-0.935716819,6/11/2025 12:00
2025162N15114,16.3,111.2,265,6,0,-0.939692621,-0.342020143,1.22e-16,-1.0,-0.707106781,-0.707106781,0.352752087,-0.935716819,6/11/2025 15:00
2025162N15114,16.3,110.9,246,6,0,-0.906307787,0.422618262,1.22e-16,-1.0,-1.0,-1.84e-16,0.352752087,-0.935716819,6/11/2025 18:00
2025162N15114,16.6,110.6,202,9,0,-0.64278761,0.766044443,1.22e-16,-1.0,-0.707106781,0.707106781,0.352752087,-0.935716819,6/11/2025 21:00
2025162N15114,17.0,110.3,148,7,0,-0.64278761,0.766044443,1.22e-16,-1.0,0.0,1.0,0.336637284,-0.941634398,6/12/2025 0:00
2025162N15114,17.1,110.1,130,4,0,-0.866025404,0.5,1.22e-16,-1.0,0.707106781,0.707106781,0.336637284,-0.941634398,6/12/2025 3:00
2025162N15114,17.2,109.9,113,6,0,-0.965925826,0.258819045,1.22e-16,-1.0,1.0,6.12e-17,0.336637284,-0.941634398,6/12/2025 6:00
2025162N15114,17.3,109.5,100,7,0,-0.965925826,0.258819045,1.22e-16,-1.0,0.707106781,-0.707106781,0.336637284,-0.941634398,6/12/2025 9:00
2025162N15114,17.4,109.2,94,5,0,-0.866025404,0.5,1.22e-16,-1.0,1.22e-16,-1.0,0.336637284,-0.941634398,6/12/2025 12:00
2025162N15114,17.5,109.1,89,4,0,-0.5,0.866025404,1.22e-16,-1.0,-0.707106781,-0.707106781,0.336637284,-0.941634398,6/12/2025 15:00
2025162N15114,17.7,109.0,76,6,0,-0.573576436,0.819152044,1.22e-16,-1.0,-1.0,-1.84e-16,0.336637284,-0.941634398,6/12/2025 18:00
2025162N15114,18.0,108.8,49,8,0,-0.64278761,0.766044443,1.22e-16,-1.0,-0.707106781,0.707106781,0.336637284,-0.941634398,6/12/2025 21:00
2025162N15114,18.3,108.5,30,7,0,-0.573576436,0.819152044,1.22e-16,-1.0,0.0,1.0,0.320423273,-0.947274472,6/13/2025 0:00
2025162N15114,18.5,108.4,31,4,0,-0.422618262,0.906307787,1.22e-16,-1.0,0.707106781,0.707106781,0.320423273,-0.947274472,6/13/2025 3:00
2025162N15114,18.7,108.3,42,2,0,-0.573576436,0.819152044,1.22e-16,-1.0,1.0,6.12e-17,0.320423273,-0.947274472,6/13/2025 6:00
2025174N23146,24.1,145.0,1301,10,-1,-0.573576436,0.819152044,1.22e-16,-1.0,-0.707106781,0.707106781,0.170829743,-0.985300563,6/22/2025 21:00
2025174N23146,24.6,144.7,1238,13,0,-0.5,0.866025404,1.22e-16,-1.0,0.0,1.0,0.153890577,-0.988087896,6/23/2025 0:00
2025174N23146,25.2,144.3,1161,15,0,-0.5,0.866025404,1.22e-16,-1.0,0.707106781,0.707106781,0.153890577,-0.988087896,6/23/2025 3:00
2025174N23146,25.9,143.9,1074,14,0,-0.5,0.866025404,1.22e-16,-1.0,1.0,6.12e-17,0.153890577,-0.988087896,6/23/2025 6:00
2025174N23146,26.4,143.5,1008,14,0,-0.573576436,0.819152044,1.22e-16,-1.0,0.707106781,-0.707106781,0.153890577,-0.988087896,6/23/2025 9:00
2025174N23146,27.0,143.0,929,16,0,-0.573576436,0.819152044,1.22e-16,-1.0,1.22e-16,-1.0,0.153890577,-0.988087896,6/23/2025 12:00
2025174N23146,27.7,142.5,840,17,0,-0.573576436,0.819152044,1.22e-16,-1.0,-0.707106781,-0.707106781,0.153890577,-0.988087896,6/23/2025 15:00
2025174N23146,28.4,141.9,749,15,0,-0.64278761,0.766044443,1.22e-16,-1.0,-1.0,-1.84e-16,0.153890577,-0.988087896,6/23/2025 18:00
2025174N23146,28.9,141.4,681,12,0,-0.64278761,0.766044443,1.22e-16,-1.0,-0.707106781,0.707106781,0.153890577,-0.988087896,6/23/2025 21:00
2025174N23146,29.3,141.0,626,10,0,-0.64278761,0.766044443,1.22e-16,-1.0,0.0,1.0,0.136906058,-0.990584035,6/24/2025 0:00
2025174N23146,29.7,140.7,574,9,0,-0.573576436,0.819152044,1.22e-16,-1.0,0.707106781,0.707106781,0.136906058,-0.990584035,6/24/2025 3:00
2025174N23146,30.0,140.4,534,7,0,-0.5,0.866025404,1.22e-16,-1.0,1.0,6.12e-17,0.136906058,-0.990584035,6/24/2025 6:00
2025174N23146,30.3,140.2,497,7,0,-0.422618262,0.906307787,1.22e-16,-1.0,0.707106781,-0.707106781,0.136906058,-0.990584035,6/24/2025 9:00
2025174N23146,30.6,140.1,462,7,0,-0.342020143,0.939692621,1.22e-16,-1.0,1.22e-16,-1.0,0.136906058,-0.990584035,6/24/2025 12:00
2025174N23146,30.9,139.9,425,7,-1,-0.342020143,0.939692621,1.22e-16,-1.0,-0.707106781,-0.707106781,0.136906058,-0.990584035,6/24/2025 15:00
2025174N23146,31.3,139.8,379,8,-1,-0.342020143,0.939692621,1.22e-16,-1.0,-1.0,-1.84e-16,0.136906058,-0.990584035,6/24/2025 18:00
2025174N23146,31.7,139.6,331,7,-1,-0.342020143,0.939692621,1.22e-16,-1.0,-0.707106781,0.707106781,0.136906058,-0.990584035,6/24/2025 21:00
2025174N23146,32.0,139.5,297,7,-1,-0.087155743,0.996194698,1.22e-16,-1.0,0.0,1.0,0.119881192,-0.992788245,6/25/2025 0:00
2025174N23146,32.3,139.5,264,7,-1,0.087155743,0.996194698,1.22e-16,-1.0,0.707106781,0.707106781,0.119881192,-0.992788245,6/25/2025 3:00
2025174N23146,32.7,139.6,224,9,-1,0.173648178,0.984807753,1.22e-16,-1.0,1.0,6.12e-17,0.119881192,-0.992788245,6/25/2025 6:00
2025183N24148,25.4,147.1,1264,9,-1,-0.64278761,0.766044443,-0.5,-0.866025404,0.707106781,0.707106781,1.22e-16,-1.0,7/2/2025 3:00
2025183N24148,25.7,146.8,1220,8,-1,-0.64278761,0.766044443,-0.5,-0.866025404,1.0,6.12e-17,1.22e-16,-1.0,7/2/2025 6:00
2025183N24148,26.0,146.6,1181,7,-1,-0.64278761,0.766044443,-0.5,-0.866025404,0.707106781,-0.707106781,1.22e-16,-1.0,7/2/2025 9:00
2025183N24148,26.2,146.3,1146,8,0,-0.707106781,0.707106781,-0.5,-0.866025404,1.22e-16,-1.0,1.22e-16,-1.0,7/2/2025 12:00
2025183N24148,26.5,145.9,1097,9,0,-0.707106781,0.707106781,-0.5,-0.866025404,-0.707106781,-0.707106781,1.22e-16,-1.0,7/2/2025 15:00
2025183N24148,26.8,145.6,1053,6,0,-0.766044443,0.64278761,-0.5,-0.866025404,-1.0,-1.84e-16,1.22e-16,-1.0,7/2/2025 18:00
2025183N24148,26.9,145.4,1034,3,0,-0.64278761,0.766044443,-0.5,-0.866025404,-0.707106781,0.707106781,1.22e-16,-1.0,7/2/2025 21:00
2025183N24148,27.0,145.4,1024,4,0,-0.173648178,0.984807753,-0.5,-0.866025404,0.0,1.0,-0.01716633,-0.999852648,7/3/2025 0:00
2025183N24148,27.3,145.4,995,6,0,0.0,1.0,-0.5,-0.866025404,0.707106781,0.707106781,-0.01716633,-0.999852648,7/3/2025 3:00
2025183N24148,27.6,145.4,966,7,0,0.173648178,0.984807753,-0.5,-0.866025404,1.0,6.12e-17,-0.01716633,-0.999852648,7/3/2025 6:00
2025183N24148,27.9,145.5,943,7,0,0.087155743,0.996194698,-0.5,-0.866025404,0.707106781,-0.707106781,-0.01716633,-0.999852648,7/3/2025 9:00
2025183N24148,28.3,145.5,906,7,0,-0.258819045,0.965925826,-0.5,-0.866025404,1.22e-16,-1.0,-0.01716633,-0.999852648,7/3/2025 12:00
2025183N24148,28.7,145.3,858,8,0,-0.5,0.866025404,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.01716633,-0.999852648,7/3/2025 15:00
2025183N24148,29.0,145.0,814,8,0,-0.5,0.866025404,-0.5,-0.866025404,-1.0,-1.84e-16,-0.01716633,-0.999852648,7/3/2025 18:00
2025183N24148,29.3,144.9,781,6,0,-0.258819045,0.965925826,-0.5,-0.866025404,-0.707106781,0.707106781,-0.01716633,-0.999852648,7/3/2025 21:00
2025183N24148,29.6,144.8,748,6,0,-0.087155743,0.996194698,-0.5,-0.866025404,0.0,1.0,-0.034327601,-0.999410634,7/4/2025 0:00
2025183N24148,29.9,144.8,720,5,0,0.173648178,0.984807753,-0.5,-0.866025404,0.707106781,0.707106781,-0.034327601,-0.999410634,7/4/2025 3:00
2025183N24148,30.1,144.9,707,3,0,0.64278761,0.766044443,-0.5,-0.866025404,1.0,6.12e-17,-0.034327601,-0.999410634,7/4/2025 6:00
2025183N24148,30.1,145.1,718,4,0,0.965925826,0.258819045,-0.5,-0.866025404,0.707106781,-0.707106781,-0.034327601,-0.999410634,7/4/2025 9:00
2025183N24148,30.2,145.3,721,6,0,0.866025404,0.5,-0.5,-0.866025404,1.22e-16,-1.0,-0.034327601,-0.999410634,7/4/2025 12:00
2025183N24148,30.4,145.7,728,8,0,0.766044443,0.64278761,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.034327601,-0.999410634,7/4/2025 15:00
2025183N24148,30.7,146.0,723,6,0,0.707106781,0.707106781,-0.5,-0.866025404,-1.0,-1.84e-16,-0.034327601,-0.999410634,7/4/2025 18:00
2025183N24148,30.9,146.1,714,4,0,0.64278761,0.766044443,-0.5,-0.866025404,-0.707106781,0.707106781,-0.034327601,-0.999410634,7/4/2025 21:00
2025183N24148,31.0,146.3,721,5,0,0.939692621,0.342020143,-0.5,-0.866025404,0.0,1.0,-0.051478755,-0.99867409,7/5/2025 0:00
2025183N24148,31.1,146.7,742,7,0,0.984807753,0.173648178,-0.5,-0.866025404,0.707106781,0.707106781,-0.051478755,-0.99867409,7/5/2025 3:00
2025183N24148,31.1,147.1,769,8,0,0.984807753,0.173648178,-0.5,-0.866025404,1.0,6.12e-17,-0.051478755,-0.99867409,7/5/2025 6:00
2025183N24148,31.2,147.6,797,8,0,0.965925826,0.258819045,-0.5,-0.866025404,0.707106781,-0.707106781,-0.051478755,-0.99867409,7/5/2025 9:00
2025183N24148,31.3,148.0,819,8,0,0.906307787,0.422618262,-0.5,-0.866025404,1.22e-16,-1.0,-0.051478755,-0.99867409,7/5/2025 12:00
2025183N24148,31.5,148.4,836,7,0,0.819152044,0.573576436,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.051478755,-0.99867409,7/5/2025 15:00
2025183N24148,31.7,148.7,846,7,0,0.707106781,0.707106781,-0.5,-0.866025404,-1.0,-1.84e-16,-0.051478755,-0.99867409,7/5/2025 18:00
2025183N24148,31.9,148.9,850,6,0,0.573576436,0.819152044,-0.5,-0.866025404,-0.707106781,0.707106781,-0.051478755,-0.99867409,7/5/2025 21:00
2025183N24148,32.2,149.1,849,6,0,0.5,0.866025404,-0.5,-0.866025404,0.0,1.0,-0.068614738,-0.997643232,7/6/2025 0:00
2025183N24148,32.4,149.3,855,6,0,0.422618262,0.906307787,-0.5,-0.866025404,0.707106781,0.707106781,-0.068614738,-0.997643232,7/6/2025 3:00
2025183N24148,32.7,149.4,848,7,0,0.342020143,0.939692621,-0.5,-0.866025404,1.0,6.12e-17,-0.068614738,-0.997643232,7/6/2025 6:00
2025183N24148,33.1,149.5,838,8,0,0.173648178,0.984807753,-0.5,-0.866025404,0.707106781,-0.707106781,-0.068614738,-0.997643232,7/6/2025 9:00
2025183N24148,33.5,149.6,831,7,0,-0.087155743,0.996194698,-0.5,-0.866025404,1.22e-16,-1.0,-0.068614738,-0.997643232,7/6/2025 12:00
2025183N24148,33.8,149.5,811,7,0,-0.422618262,0.906307787,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.068614738,-0.997643232,7/6/2025 15:00
2025183N24148,34.1,149.3,784,8,0,-0.422618262,0.906307787,-0.5,-0.866025404,-1.0,-1.84e-16,-0.068614738,-0.997643232,7/6/2025 18:00
2025183N24148,34.5,149.1,756,10,0,-0.342020143,0.939692621,-0.5,-0.866025404,-0.707106781,0.707106781,-0.068614738,-0.997643232,7/6/2025 21:00
2025183N24148,35.0,148.9,727,10,0,-0.422618262,0.906307787,-0.5,-0.866025404,0.0,1.0,-0.0857305,-0.996318363,7/7/2025 0:00
2025185N20119,20.0,118.1,317,7,-1,-0.258819045,0.965925826,-0.5,-0.866025404,0.707106781,-0.707106781,-0.034327601,-0.999410634,7/4/2025 9:00
2025185N20119,20.3,118.0,329,5,0,-0.819152044,0.573576436,-0.5,-0.866025404,1.22e-16,-1.0,-0.034327601,-0.999410634,7/4/2025 12:00
2025185N20119,20.2,117.7,326,6,0,-0.939692621,-0.342020143,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.034327601,-0.999410634,7/4/2025 15:00
2025185N20119,20.1,117.4,326,3,0,-0.906307787,-0.422618262,-0.5,-0.866025404,-1.0,-1.84e-16,-0.034327601,-0.999410634,7/4/2025 18:00
2025185N20119,20.1,117.4,326,1,0,0.707106781,0.707106781,-0.5,-0.866025404,-0.707106781,0.707106781,-0.034327601,-0.999410634,7/4/2025 21:00
2025185N20119,20.2,117.5,319,4,0,0.819152044,0.573576436,-0.5,-0.866025404,0.0,1.0,-0.051478755,-0.99867409,7/5/2025 0:00
2025185N20119,20.3,117.7,316,5,0,0.766044443,0.64278761,-0.5,-0.866025404,0.707106781,0.707106781,-0.051478755,-0.99867409,7/5/2025 3:00
2025185N20119,20.5,117.9,304,4,0,0.64278761,0.766044443,-0.5,-0.866025404,1.0,6.12e-17,-0.051478755,-0.99867409,7/5/2025 6:00
2025185N20119,20.6,118.0,300,3,0,0.258819045,0.965925826,-0.5,-0.866025404,0.707106781,-0.707106781,-0.051478755,-0.99867409,7/5/2025 9:00
2025185N20119,20.8,118.0,281,3,0,0.258819045,0.965925826,-0.5,-0.866025404,1.22e-16,-1.0,-0.051478755,-0.99867409,7/5/2025 12:00
2025185N20119,20.9,118.0,271,3,0,0.258819045,0.965925826,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.051478755,-0.99867409,7/5/2025 15:00
2025185N20119,21.1,118.1,260,4,1,0.258819045,0.965925826,-0.5,-0.866025404,-1.0,-1.84e-16,-0.051478755,-0.99867409,7/5/2025 18:00
2025185N20119,21.3,118.2,250,5,1,0.342020143,0.939692621,-0.5,-0.866025404,-0.707106781,0.707106781,-0.051478755,-0.99867409,7/5/2025 21:00
2025185N20119,21.6,118.3,229,6,1,0.5,0.866025404,-0.5,-0.866025404,0.0,1.0,-0.068614738,-0.997643232,7/6/2025 0:00
2025185N20119,21.9,118.5,197,8,1,0.64278761,0.766044443,-0.5,-0.866025404,0.707106781,0.707106781,-0.068614738,-0.997643232,7/6/2025 3:00
2025185N20119,22.2,118.8,157,9,1,0.64278761,0.766044443,-0.5,-0.866025404,1.0,6.12e-17,-0.068614738,-0.997643232,7/6/2025 6:00
2025185N20119,22.6,119.2,104,11,2,0.707106781,0.707106781,-0.5,-0.866025404,0.707106781,-0.707106781,-0.068614738,-0.997643232,7/6/2025 9:00
2025185N20119,23.0,119.6,52,11,2,0.707106781,0.707106781,-0.5,-0.866025404,1.22e-16,-1.0,-0.068614738,-0.997643232,7/6/2025 12:00
2025185N20119,23.3,120.0,15,12,1,0.707106781,0.707106781,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.068614738,-0.997643232,7/6/2025 15:00
2025185N20119,23.8,120.5,0,16,1,0.573576436,0.819152044,-0.5,-0.866025404,-1.0,-1.84e-16,-0.068614738,-0.997643232,7/6/2025 18:00
2025185N20119,24.6,121.0,0,19,0,0.422618262,0.906307787,-0.5,-0.866025404,-0.707106781,0.707106781,-0.068614738,-0.997643232,7/6/2025 21:00
2025185N20119,25.5,121.4,33,17,0,0.258819045,0.965925826,-0.5,-0.866025404,0.0,1.0,-0.0857305,-0.996318363,7/7/2025 0:00
2025185N20119,26.3,121.5,122,13,0,0.087155743,0.996194698,-0.5,-0.866025404,0.707106781,0.707106781,-0.0857305,-0.996318363,7/7/2025 3:00
2025185N20119,26.8,121.5,108,7,0,0.087155743,0.996194698,-0.5,-0.866025404,1.0,6.12e-17,-0.0857305,-0.996318363,7/7/2025 6:00
2025185N20119,27.0,121.6,104,4,0,0.5,0.866025404,-0.5,-0.866025404,0.707106781,-0.707106781,-0.0857305,-0.996318363,7/7/2025 9:00
2025185N20119,27.1,121.7,108,6,0,0.573576436,0.819152044,-0.5,-0.866025404,1.22e-16,-1.0,-0.0857305,-0.996318363,7/7/2025 12:00
2025185N20119,27.5,122.0,96,8,0,0.5,0.866025404,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.0857305,-0.996318363,7/7/2025 15:00
2025185N20119,27.8,122.2,81,7,0,0.5,0.866025404,-0.5,-0.866025404,-1.0,-1.84e-16,-0.0857305,-0.996318363,7/7/2025 18:00
2025192N25140,25.0,140.1,1025,2,-1,0.866025404,0.5,-0.5,-0.866025404,0.707106781,-0.707106781,-0.153890577,-0.988087896,7/11/2025 9:00
2025192N25140,25.1,140.2,1019,1,-1,0.0,1.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.153890577,-0.988087896,7/11/2025 12:00
2025192N25140,25.2,140.1,1005,2,-1,-0.866025404,0.5,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.153890577,-0.988087896,7/11/2025 15:00
2025192N25140,25.2,140.0,1001,1,0,0.766044443,0.64278761,-0.5,-0.866025404,-1.0,-1.84e-16,-0.153890577,-0.988087896,7/11/2025 18:00
2025192N25140,25.2,140.2,1009,5,0,1.0,6.12e-17,-0.5,-0.866025404,-0.707106781,0.707106781,-0.153890577,-0.988087896,7/11/2025 21:00
2025192N25140,25.2,140.5,1021,7,0,0.939692621,-0.342020143,-0.5,-0.866025404,0.0,1.0,-0.170829743,-0.985300563,7/12/2025 0:00
2025192N25140,25.0,140.9,1059,8,0,0.866025404,-0.5,-0.5,-0.866025404,0.707106781,0.707106781,-0.170829743,-0.985300563,7/12/2025 3:00
2025192N25140,24.8,141.3,1097,5,0,0.939692621,-0.342020143,-0.5,-0.866025404,1.0,6.12e-17,-0.170829743,-0.985300563,7/12/2025 6:00
2025192N25140,24.8,141.5,1107,3,0,0.939692621,0.342020143,-0.5,-0.866025404,0.707106781,-0.707106781,-0.170829743,-0.985300563,7/12/2025 9:00
2025192N25140,24.9,141.6,1102,5,0,0.939692621,0.342020143,-0.5,-0.866025404,1.22e-16,-1.0,-0.170829743,-0.985300563,7/12/2025 12:00
2025192N25140,25.0,142.0,1113,7,0,0.906307787,0.422618262,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.170829743,-0.985300563,7/12/2025 15:00
2025192N25140,25.2,142.3,1101,9,0,0.422618262,0.906307787,-0.5,-0.866025404,-1.0,-1.84e-16,-0.170829743,-0.985300563,7/12/2025 18:00
2025192N25140,25.8,142.4,1040,13,0,0.173648178,0.984807753,-0.5,-0.866025404,-0.707106781,0.707106781,-0.170829743,-0.985300563,7/12/2025 21:00
2025192N25140,26.5,142.5,969,12,0,0.258819045,0.965925826,-0.5,-0.866025404,0.0,1.0,-0.187718565,-0.982222857,7/13/2025 0:00
2025192N25140,27.0,142.7,920,12,0,0.342020143,0.939692621,-0.5,-0.866025404,0.707106781,0.707106781,-0.187718565,-0.982222857,7/13/2025 3:00
2025192N25140,27.6,143.0,865,19,0,0.173648178,0.984807753,-0.5,-0.866025404,1.0,6.12e-17,-0.187718565,-0.982222857,7/13/2025 6:00
2025192N25140,28.8,143.2,748,26,0,0.087155743,0.996194698,-0.5,-0.866025404,0.707106781,-0.707106781,-0.187718565,-0.982222857,7/13/2025 9:00
2025192N25140,30.2,143.3,613,24,0,0.0,1.0,-0.5,-0.866025404,1.22e-16,-1.0,-0.187718565,-0.982222857,7/13/2025 12:00
2025192N25140,31.2,143.3,519,19,0,-0.087155743,0.996194698,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.187718565,-0.982222857,7/13/2025 15:00
2025192N25140,32.1,143.1,426,19,0,-0.258819045,0.965925826,-0.5,-0.866025404,-1.0,-1.84e-16,-0.187718565,-0.982222857,7/13/2025 18:00
2025200N19123,20.0,120.2,168,10,0,-0.939692621,0.342020143,-0.5,-0.866025404,-0.707106781,0.707106781,-0.271233911,-0.962513463,7/18/2025 21:00
2025200N19123,20.1,119.8,197,9,0,-0.939692621,0.342020143,-0.5,-0.866025404,0.0,1.0,-0.287716767,-0.957715543,7/19/2025 0:00
2025200N19123,20.3,119.4,224,9,0,-0.906307787,0.422618262,-0.5,-0.866025404,0.707106781,0.707106781,-0.287716767,-0.957715543,7/19/2025 3:00
2025200N19123,20.5,118.9,243,10,0,-0.906307787,0.422618262,-0.5,-0.866025404,1.0,6.12e-17,-0.287716767,-0.957715543,7/19/2025 6:00
2025200N19123,20.7,118.4,273,12,0,-0.906307787,0.422618262,-0.5,-0.866025404,0.707106781,-0.707106781,-0.287716767,-0.957715543,7/19/2025 9:00
2025200N19123,21.0,117.7,245,15,0,-0.939692621,0.342020143,-0.5,-0.866025404,1.22e-16,-1.0,-0.287716767,-0.957715543,7/19/2025 12:00
2025200N19123,21.3,116.9,183,17,0,-0.939692621,0.342020143,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.287716767,-0.957715543,7/19/2025 15:00
2025200N19123,21.5,116.0,135,15,0,-0.984807753,0.173648178,-0.5,-0.866025404,-1.0,-1.84e-16,-0.287716767,-0.957715543,7/19/2025 18:00
2025200N19123,21.6,115.3,108,13,0,-0.996194698,0.087155743,-0.5,-0.866025404,-0.707106781,0.707106781,-0.287716767,-0.957715543,7/19/2025 21:00
2025200N19123,21.6,114.6,84,13,1,-0.996194698,0.087155743,-0.5,-0.866025404,0.0,1.0,-0.304114832,-0.952635381,7/20/2025 0:00
2025200N19123,21.7,113.9,69,13,1,-0.984807753,0.173648178,-0.5,-0.866025404,0.707106781,0.707106781,-0.304114832,-0.952635381,7/20/2025 3:00
2025200N19123,21.8,113.2,23,14,1,-1.0,-1.84e-16,-0.5,-0.866025404,1.0,6.12e-17,-0.304114832,-0.952635381,7/20/2025 6:00
2025200N19123,21.8,112.4,0,14,0,-0.996194698,-0.087155743,-0.5,-0.866025404,0.707106781,-0.707106781,-0.304114832,-0.952635381,7/20/2025 9:00
2025200N19123,21.7,111.7,0,11,0,-0.996194698,-0.087155743,-0.5,-0.866025404,1.22e-16,-1.0,-0.304114832,-0.952635381,7/20/2025 12:00
2025200N19123,21.6,111.2,0,8,0,-0.996194698,-0.087155743,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.304114832,-0.952635381,7/20/2025 15:00
2025200N19123,21.6,110.8,0,11,0,-0.996194698,-0.087155743,-0.5,-0.866025404,-1.0,-1.84e-16,-0.304114832,-0.952635381,7/20/2025 18:00
2025200N19123,21.6,110.1,0,13,0,-0.996194698,-0.087155743,-0.5,-0.866025404,-0.707106781,0.707106781,-0.304114832,-0.952635381,7/20/2025 21:00
2025200N19123,21.5,109.4,0,9,0,-0.984807753,-0.173648178,-0.5,-0.866025404,0.0,1.0,-0.320423273,-0.947274472,7/21/2025 0:00
2025200N19123,21.4,109.1,10,4,0,-0.866025404,-0.5,-0.5,-0.866025404,0.707106781,0.707106781,-0.320423273,-0.947274472,7/21/2025 3:00
2025200N19123,21.3,109.0,23,5,0,-0.906307787,-0.422618262,-0.5,-0.866025404,1.0,6.12e-17,-0.320423273,-0.947274472,7/21/2025 6:00
2025200N19123,21.2,108.7,44,7,0,-0.965925826,-0.258819045,-0.5,-0.866025404,0.707106781,-0.707106781,-0.320423273,-0.947274472,7/21/2025 9:00
2025200N19123,21.1,108.3,45,7,0,-0.939692621,-0.342020143,-0.5,-0.866025404,1.22e-16,-1.0,-0.320423273,-0.947274472,7/21/2025 12:00
2025203N18133,19.8,131.2,948,8,-1,-0.939692621,0.342020143,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.336637284,-0.941634398,7/22/2025 15:00
2025203N18133,19.9,130.8,908,10,-1,-0.866025404,0.5,-0.5,-0.866025404,-1.0,-1.84e-16,-0.336637284,-0.941634398,7/22/2025 18:00
2025203N18133,20.3,130.3,865,12,-1,-0.707106781,0.707106781,-0.5,-0.866025404,-0.707106781,0.707106781,-0.336637284,-0.941634398,7/22/2025 21:00
2025203N18133,20.8,129.9,840,12,0,-0.342020143,0.939692621,-0.5,-0.866025404,0.0,1.0,-0.352752087,-0.935716819,7/23/2025 0:00
2025203N18133,21.4,129.9,862,11,0,0.0,1.0,-0.5,-0.866025404,0.707106781,0.707106781,-0.352752087,-0.935716819,7/23/2025 3:00
2025203N18133,21.9,129.9,867,6,0,-0.342020143,0.939692621,-0.5,-0.866025404,1.0,6.12e-17,-0.352752087,-0.935716819,7/23/2025 6:00
2025203N18133,21.9,129.7,847,6,0,-0.984807753,0.173648178,-0.5,-0.866025404,0.707106781,-0.707106781,-0.352752087,-0.935716819,7/23/2025 9:00
2025203N18133,22.0,129.3,805,10,0,-0.866025404,0.5,-0.5,-0.866025404,1.22e-16,-1.0,-0.352752087,-0.935716819,7/23/2025 12:00
2025203N18133,22.5,128.7,728,15,0,-0.707106781,0.707106781,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.352752087,-0.935716819,7/23/2025 15:00
2025203N18133,23.1,128.2,659,13,0,-0.5,0.866025404,-0.5,-0.866025404,-1.0,-1.84e-16,-0.352752087,-0.935716819,7/23/2025 18:00
2025203N18133,23.6,128.0,627,9,0,-0.173648178,0.984807753,-0.5,-0.866025404,-0.707106781,0.707106781,-0.352752087,-0.935716819,7/23/2025 21:00
2025203N18133,24.0,128.0,616,9,0,-0.087155743,0.996194698,-0.5,-0.866025404,0.0,1.0,-0.368762931,-0.92952348,7/24/2025 0:00
2025203N18133,24.4,128.0,609,9,0,-0.087155743,0.996194698,-0.5,-0.866025404,0.707106781,0.707106781,-0.368762931,-0.92952348,7/24/2025 3:00
2025203N18133,24.9,127.9,594,10,0,-0.258819045,0.965925826,-0.5,-0.866025404,1.0,6.12e-17,-0.368762931,-0.92952348,7/24/2025 6:00
2025203N18133,25.4,127.7,574,13,0,-0.5,0.866025404,-0.5,-0.866025404,0.707106781,-0.707106781,-0.368762931,-0.92952348,7/24/2025 9:00
2025203N18133,26.0,127.2,533,18,0,-0.819152044,0.573576436,-0.5,-0.866025404,1.22e-16,-1.0,-0.368762931,-0.92952348,7/24/2025 12:00
2025203N18133,26.6,126.1,447,22,0,-0.906307787,0.422618262,-0.5,-0.866025404,-0.707106781,-0.707106781,-0.368762931,-0.92952348,7/24/2025 15:00
2025203N18133,26.9,124.9,359,17,0,-0.984807753,0.173648178,-0.5,-0.866025404,-1.0,-1.84e-16,-0.368762931,-0.92952348,7/24/2025 18:00
